Model,Feature,Importance,Rank
XGBoost,City_Big Sur,0.0,731
XGBoost,City_Biggs,0.0,732
XGBoost,City_Bishop,0.0,733
XGBoost,City_Bloomington,0.0,734
XGBoost,City_Blythe,0.0,735
XGBoost,City_Brentwood,0.0,736
XGBoost,City_Bodfish,0.0,737
XGBoost,City_Bombay Beach,0.0,738
XGBoost,City_Bonita,0.0,739
XGBoost,City_Bonsall,0.0,740
XGBoost,City_Boron,0.0,741
XGBoost,City_Borrego Springs,0.0,742
XGBoost,City_Boulder Creek,0.0,743
XGBoost,City_Boulevard,0.0,744
XGBoost,City_Bradbury,0.0,745
XGBoost,City_Bradley,0.0,746
XGBoost,City_Brawley,0.0,747
XGBoost,City_Brea,0.0,748
XGBoost,City_Escondido,0.0,749
XGBoost,City_Eureka,0.0,750
XGBoost,City_Exeter,0.0,751
XGBoost,City_Lewiston,0.0,752
XGBoost,City_Lancaster,0.0,753
XGBoost,City_Landers,0.0,754
XGBoost,City_Lathrop,0.0,755
XGBoost,City_Lawndale,0.0,756
XGBoost,City_Laytonville,0.0,757
XGBoost,City_Le Grand,0.0,758
XGBoost,City_Lebec,0.0,759
XGBoost,City_Leimert Park,0.0,760
XGBoost,City_Lemon Grove,0.0,761
XGBoost,City_Lemoore,0.0,762
XGBoost,City_Lennox,0.0,763
XGBoost,City_Leona Valley,0.0,764
XGBoost,City_Lincoln,0.0,765
XGBoost,City_Lakewood,0.0,766
XGBoost,City_Lincoln Heights,0.0,767
XGBoost,City_Linda,0.0,768
XGBoost,City_Linden,0.0,769
XGBoost,City_Lindsay,0.0,770
XGBoost,City_Little River,0.0,771
XGBoost,City_Littlerock,0.0,772
XGBoost,City_Live Oak,0.0,773
XGBoost,City_Livermore,0.0,774
XGBoost,City_Livingston,0.0,775
XGBoost,City_Llano,0.0,776
XGBoost,City_Loch Lomond,0.0,777
XGBoost,City_Lockeford,0.0,778
XGBoost,City_Lamont,0.0,779
XGBoost,City_Lakeview Terrace,0.0,780
XGBoost,City_Lodi,0.0,781
XGBoost,City_Laguna Niguel,0.0,782
XGBoost,City_La Honda,0.0,783
XGBoost,City_La Mirada,0.0,784
XGBoost,City_La Palma,0.0,785
XGBoost,City_La Porte,0.0,786
XGBoost,City_La Puente,0.0,787
XGBoost,City_La Selva Beach,0.0,788
XGBoost,City_La Verne,0.0,789
XGBoost,City_Ladera Heights,0.0,790
XGBoost,City_Ladera Ranch,0.0,791
XGBoost,City_Lafayette,0.0,792
XGBoost,City_Laguna Beach,0.0,793
XGBoost,City_Laguna Hills,0.0,794
XGBoost,City_Laguna Woods,0.0,795
XGBoost,City_Lakeside,0.0,796
XGBoost,City_Lake Almanor,0.0,797
XGBoost,City_Lake Arrowhead,0.0,798
XGBoost,City_Lake Balboa,0.0,799
XGBoost,City_Lake Elizabeth,0.0,800
XGBoost,City_Lake Forest,0.0,801
XGBoost,City_Lake Hughes,0.0,802
XGBoost,City_Lake Isabella,0.0,803
XGBoost,City_Lake Los Angeles,0.0,804
XGBoost,City_Lake Mathews,0.0,805
XGBoost,City_Lake Nacimiento,0.0,806
XGBoost,City_Lake Sherwood,0.0,807
XGBoost,City_Lakeport,0.0,808
XGBoost,City_Lockwood,0.0,809
XGBoost,City_Loma Linda,0.0,810
XGBoost,City_Fair Oaks,0.0,811
XGBoost,City_Midway City,0.0,812
XGBoost,City_Marysville,0.0,813
XGBoost,City_Maywood,0.0,814
XGBoost,City_McFarland,0.0,815
XGBoost,City_Mecca,0.0,816
XGBoost,City_Mendocino,0.0,817
XGBoost,City_Menifee,0.0,818
XGBoost,City_Menlo Park,0.0,819
XGBoost,City_Mentone,0.0,820
XGBoost,City_Merced,0.0,821
XGBoost,City_Mi Wuk Village,0.0,822
XGBoost,City_Middletown,0.0,823
XGBoost,City_Midpines,0.0,824
XGBoost,City_Agua Dulce,0.0,825
XGBoost,City_Marina Del Rey,0.0,826
XGBoost,City_Millbrae,0.0,827
XGBoost,City_Milpitas,0.0,828
XGBoost,City_Mineral,0.0,829
XGBoost,City_Mira Mesa,0.0,830
XGBoost,City_Miramonte,0.0,831
XGBoost,City_Alameda,0.0,832
XGBoost,City_Mission Valley,0.0,833
XGBoost,City_Mission Viejo,0.0,834
XGBoost,City_Modesto,0.0,835
XGBoost,City_Modjeska Canyon,0.0,836
XGBoost,City_Mojave,0.0,837
XGBoost,City_Monrovia,0.0,838
XGBoost,City_Martinez,0.0,839
XGBoost,City_Marina,0.0,840
XGBoost,City_Loma Mar,0.0,841
XGBoost,City_Los Olivos,0.0,842
XGBoost,City_Loma Rica,0.0,843
XGBoost,City_Lomita,0.0,844
XGBoost,City_Lompoc,0.0,845
XGBoost,City_Long Beach,0.0,846
XGBoost,City_Loomis,0.0,847
XGBoost,City_Los Alamitos,0.0,848
XGBoost,City_Los Alamos,0.0,849
XGBoost,City_Los Altos Hills,0.0,850
XGBoost,City_Los Banos,0.0,851
XGBoost,City_Los Feliz,0.0,852
XGBoost,City_Los Gatos,0.0,853
XGBoost,City_Los Molinos,0.0,854
XGBoost,City_Los Osos,0.0,855
XGBoost,City_Maricopa,0.0,856
XGBoost,City_Lower Lake,0.0,857
XGBoost,City_Lucerne,0.0,858
XGBoost,City_Lynwood,0.0,859
XGBoost,City_Lytle Creek,0.0,860
XGBoost,City_Madera,0.0,861
XGBoost,City_Magalia,0.0,862
XGBoost,City_Malibu,0.0,863
XGBoost,City_Mammoth Lakes,0.0,864
XGBoost,City_Manchester,0.0,865
XGBoost,City_Manhattan Beach,0.0,866
XGBoost,City_Manteca,0.0,867
XGBoost,City_Mar Vista,0.0,868
XGBoost,City_La Habra Heights,0.0,869
XGBoost,City_La Habra,0.0,870
XGBoost,City_La Grange,0.0,871
XGBoost,City_Granite Bay,0.0,872
XGBoost,City_Glassell Park,0.0,873
XGBoost,City_Glen Ellen,0.0,874
XGBoost,City_Glencoe,0.0,875
XGBoost,City_Glendale,0.0,876
XGBoost,City_Glendora,0.0,877
XGBoost,City_Glenhaven,0.0,878
XGBoost,City_Glenn,0.0,879
XGBoost,City_Gold River,0.0,880
XGBoost,City_Goleta,0.0,881
XGBoost,City_Gonzales,0.0,882
XGBoost,City_Granada Hills,0.0,883
XGBoost,City_Grand Terrace,0.0,884
XGBoost,City_Grass Valley,0.0,885
XGBoost,City_Gerber,0.0,886
XGBoost,City_Green Valley,0.0,887
XGBoost,City_Green Valley Lake,0.0,888
XGBoost,City_Greenfield,0.0,889
XGBoost,City_Gridley,0.0,890
XGBoost,City_Groveland,0.0,891
XGBoost,City_Grover Beach,0.0,892
XGBoost,City_Guadalupe,0.0,893
XGBoost,City_Gualala,0.0,894
XGBoost,City_Guatay,0.0,895
XGBoost,City_Gustine,0.0,896
XGBoost,City_Half Moon Bay,0.0,897
XGBoost,City_Hanford,0.0,898
XGBoost,City_Gilroy,0.0,899
XGBoost,City_Gardena,0.0,900
XGBoost,City_La Crescenta,0.0,901
XGBoost,City_Forest Ranch,0.0,902
XGBoost,City_Fairfax,0.0,903
XGBoost,City_Fairfield,0.0,904
XGBoost,City_Fallbrook,0.0,905
XGBoost,City_Fawnskin,0.0,906
XGBoost,City_Felton,0.0,907
XGBoost,City_Fillmore,0.0,908
XGBoost,City_Firebaugh,0.0,909
XGBoost,City_Flournoy,0.0,910
XGBoost,City_Folsom,0.0,911
XGBoost,City_Fontana,0.0,912
XGBoost,City_Forbestown,0.0,913
XGBoost,City_Forest Falls,0.0,914
XGBoost,City_Foresthill,0.0,915
XGBoost,City_Garden Grove,0.0,916
XGBoost,City_Fort Bragg,0.0,917
XGBoost,City_Fortuna,0.0,918
XGBoost,City_Foster City,0.0,919
XGBoost,City_Fowler,0.0,920
XGBoost,City_Frazier Park,0.0,921
XGBoost,City_Freedom,0.0,922
XGBoost,City_Fremont,0.0,923
XGBoost,City_French Valley,0.0,924
XGBoost,City_Fresno,0.0,925
XGBoost,City_Friant,0.0,926
XGBoost,City_Fullerton,0.0,927
XGBoost,City_Galt,0.0,928
XGBoost,City_Harbor City,0.0,929
XGBoost,City_Hawaiian Gardens,0.0,930
XGBoost,City_Hawthorne,0.0,931
XGBoost,City_Junction City,0.0,932
XGBoost,City_Ione,0.0,933
XGBoost,City_Irvine,0.0,934
XGBoost,City_Irwindale,0.0,935
XGBoost,City_Isleton,0.0,936
XGBoost,City_Jackson,0.0,937
XGBoost,City_Jacumba,0.0,938
XGBoost,City_Jamestown,0.0,939
XGBoost,City_Jamul,0.0,940
XGBoost,City_Janesville,0.0,941
XGBoost,City_Johnson Valley,0.0,942
XGBoost,City_Joshua Tree,0.0,943
XGBoost,City_Julian,0.0,944
XGBoost,City_Juniper Hills,0.0,945
XGBoost,City_Hayfork,0.0,946
XGBoost,City_Jurupa Valley,0.0,947
XGBoost,City_Keene,0.0,948
XGBoost,City_Kelseyville,0.0,949
XGBoost,City_Kennedy Meadows,0.0,950
XGBoost,City_Kensington,0.0,951
XGBoost,City_Kerman,0.0,952
XGBoost,City_Kernville,0.0,953
XGBoost,City_King City,0.0,954
XGBoost,City_Kings Beach,0.0,955
XGBoost,City_Kingsburg,0.0,956
XGBoost,City_Knightsen,0.0,957
XGBoost,City_La Canada Flintridge,0.0,958
XGBoost,City_Inglewood,0.0,959
XGBoost,City_Indio,0.0,960
XGBoost,City_Imperial Beach,0.0,961
XGBoost,City_Imperial,0.0,962
XGBoost,City_Hayward,0.0,963
XGBoost,City_Healdsburg,0.0,964
XGBoost,City_Helendale,0.0,965
XGBoost,City_Hemet,0.0,966
XGBoost,City_Herald,0.0,967
XGBoost,City_Hercules,0.0,968
XGBoost,City_Hermosa Beach,0.0,969
XGBoost,City_Hidden Hills,0.0,970
XGBoost,City_Hidden Valley Lake,0.0,971
XGBoost,City_Highgrove,0.0,972
XGBoost,City_Highland,0.0,973
XGBoost,City_Highland Park,0.0,974
XGBoost,City_Hillsborough,0.0,975
XGBoost,City_Hilmar,0.0,976
XGBoost,City_Hinkley,0.0,977
XGBoost,City_Hollister,0.0,978
XGBoost,City_Hollywood Hills,0.0,979
XGBoost,City_Hollywood Hills East,0.0,980
XGBoost,City_Homeland,0.0,981
XGBoost,City_Hornbrook,0.0,982
XGBoost,City_Hughson,0.0,983
XGBoost,City_Huntington Beach,0.0,984
XGBoost,City_Huntington Park,0.0,985
XGBoost,City_Huron,0.0,986
XGBoost,City_Idyllwild,0.0,987
XGBoost,City_Mill Valley,0.0,988
LightGBM,ListPrice,604.0,1
LightGBM,ListPricePerSquareFoot,84.0,2
LightGBM,OutdoorSpaceApprox,82.0,3
LightGBM,LivingAreaPerBathroom,71.0,4
LightGBM,PropertyAge,46.0,5
LightGBM,LotSizeSquareFeet,40.0,6
LightGBM,LogListPrice,39.0,7
LightGBM,City_Lake Elsinore,37.0,8
LightGBM,City_Victorville,35.0,9
LightGBM,LivingAreaPerBedroom,33.0,10
LightGBM,City_Ramona,32.0,11
LightGBM,LivingArea,31.0,12
LightGBM,LotToLivingAreaRatio,30.0,13
LightGBM,BedBathRatio,23.0,14
LightGBM,City_Chula Vista,16.0,15
LightGBM,BathroomsTotalInteger,15.0,16
LightGBM,PropertyAgeSquared,9.0,17
LightGBM,LogLivingArea,8.0,18
LightGBM,TotalRoomsApprox,7.0,19
LightGBM,LogLotSize,6.0,20
LightGBM,BedroomsTotal,5.0,21
LightGBM,CountyOrParish_San Diego,3.0,22
LightGBM,IsOlderProperty,2.0,23
LightGBM,CountyOrParish_San Bernardino,2.0,24
LightGBM,City_Rancho Cascades,0.0,25
LightGBM,City_Rancho Mission Viejo,0.0,26
LightGBM,City_Rancho Mirage,0.0,27
LightGBM,City_Rancho Dominguez,0.0,28
LightGBM,City_Rancho Cucamonga,0.0,29
LightGBM,City_Rancho Cordova,0.0,30
LightGBM,City_Rainbow,0.0,31
LightGBM,City_Ranchita,0.0,32
LightGBM,City_Alameda,0.0,33
LightGBM,City_Rancho Penasquitos,0.0,34
LightGBM,City_Quincy,0.0,35
LightGBM,City_Quartz Hill,0.0,36
LightGBM,City_Quail Valley,0.0,37
LightGBM,City_Rancho Palos Verdes,0.0,38
LightGBM,City_Alhambra,0.0,39
LightGBM,City_Rancho Santa Fe,0.0,40
LightGBM,City_Rancho Santa Margarita,0.0,41
LightGBM,City_Red Bluff,0.0,42
LightGBM,City_Redding,0.0,43
LightGBM,City_Redlands,0.0,44
LightGBM,City_Redondo Beach,0.0,45
LightGBM,City_Redwood City,0.0,46
LightGBM,City_Redwood Valley,0.0,47
LightGBM,City_Reedley,0.0,48
LightGBM,City_Rescue,0.0,49
LightGBM,City_Reseda,0.0,50
LightGBM,City_Reseda Ranch,0.0,51
LightGBM,City_Rialto,0.0,52
LightGBM,City_Raymond,0.0,53
LightGBM,City_Poway,0.0,54
LightGBM,City_Prunedale,0.0,55
LightGBM,City_Playa Del Rey,0.0,56
LightGBM,City_Pine Mountain Club,0.0,57
LightGBM,City_Pine Valley,0.0,58
LightGBM,City_Pinole,0.0,59
LightGBM,City_Pinon Hills,0.0,60
LightGBM,City_Pioneer,0.0,61
LightGBM,City_Pioneertown,0.0,62
LightGBM,City_Piru,0.0,63
LightGBM,City_Pismo Beach,0.0,64
LightGBM,City_Pittsburg,0.0,65
LightGBM,City_Placentia,0.0,66
LightGBM,City_Placerville,0.0,67
LightGBM,City_Planada,0.0,68
LightGBM,City_Pleasant Hill,0.0,69
LightGBM,City_Richvale,0.0,70
LightGBM,City_Pleasanton,0.0,71
LightGBM,City_Plumas Lake,0.0,72
LightGBM,City_Point Arena,0.0,73
LightGBM,City_Point Loma,0.0,74
LightGBM,City_Pomona,0.0,75
LightGBM,City_Port Costa,0.0,76
LightGBM,City_Port Hueneme,0.0,77
LightGBM,City_Porter Ranch,0.0,78
LightGBM,City_Porterville,0.0,79
LightGBM,City_Portola Valley,0.0,80
LightGBM,City_Potrero,0.0,81
LightGBM,City_Potter Valley,0.0,82
LightGBM,City_Richmond,0.0,83
LightGBM,City_Rio Vista,0.0,84
LightGBM,City_Ridgecrest,0.0,85
LightGBM,City_San Marino,0.0,86
LightGBM,City_San Dimas,0.0,87
LightGBM,City_San Fernando,0.0,88
LightGBM,City_San Francisco,0.0,89
LightGBM,City_San Gabriel,0.0,90
LightGBM,City_San Jacinto,0.0,91
LightGBM,City_San Jose,0.0,92
LightGBM,City_San Juan Bautista,0.0,93
LightGBM,City_San Juan Capistrano,0.0,94
LightGBM,City_San Leandro,0.0,95
LightGBM,City_San Lorenzo,0.0,96
LightGBM,City_San Luis Obispo,0.0,97
LightGBM,City_San Marcos,0.0,98
LightGBM,City_San Martin,0.0,99
LightGBM,City_San Clemente,0.0,100
LightGBM,City_San Mateo,0.0,101
LightGBM,City_San Miguel,0.0,102
LightGBM,City_San Pablo,0.0,103
LightGBM,City_San Pedro,0.0,104
LightGBM,City_San Rafael,0.0,105
LightGBM,City_San Ramon,0.0,106
LightGBM,City_San Simeon,0.0,107
LightGBM,City_San Ysidro,0.0,108
LightGBM,City_Sanger,0.0,109
LightGBM,City_Santa Ana,0.0,110
LightGBM,City_Santa Barbara,0.0,111
LightGBM,City_Santa Clara,0.0,112
LightGBM,City_San Diego,0.0,113
LightGBM,City_San Carlos,0.0,114
LightGBM,City_Rimforest,0.0,115
LightGBM,City_Rosemead,0.0,116
LightGBM,City_Rio Linda,0.0,117
LightGBM,City_Piedmont,0.0,118
LightGBM,City_Ripon,0.0,119
LightGBM,City_Riverbank,0.0,120
LightGBM,City_Riverdale,0.0,121
LightGBM,City_Riverside,0.0,122
LightGBM,City_Rocklin,0.0,123
LightGBM,City_Rodeo,0.0,124
LightGBM,City_Rohnert Park,0.0,125
LightGBM,City_Rolling Hills,0.0,126
LightGBM,City_Rolling Hills Estates,0.0,127
LightGBM,City_Rosamond,0.0,128
LightGBM,City_Roseville,0.0,129
LightGBM,City_San Bruno,0.0,130
LightGBM,City_Rossmoor,0.0,131
LightGBM,City_Rowland Heights,0.0,132
LightGBM,City_Royal Oaks,0.0,133
LightGBM,City_Running Springs,0.0,134
LightGBM,City_Sacramento,0.0,135
LightGBM,City_Salida,0.0,136
LightGBM,City_Salinas,0.0,137
LightGBM,City_Salton City,0.0,138
LightGBM,City_Salton Sea Beach,0.0,139
LightGBM,City_San Andreas,0.0,140
LightGBM,City_San Anselmo,0.0,141
LightGBM,City_San Bernardino,0.0,142
LightGBM,City_Pilot Hill,0.0,143
LightGBM,City_Phelan,0.0,144
LightGBM,City_Pico Rivera,0.0,145
LightGBM,City_Newport Coast,0.0,146
LightGBM,City_Napa,0.0,147
LightGBM,City_National City,0.0,148
LightGBM,City_Navarro,0.0,149
LightGBM,City_Needles,0.0,150
LightGBM,City_Nelson,0.0,151
LightGBM,City_New Cuyama,0.0,152
LightGBM,City_Newark,0.0,153
LightGBM,City_Newberry Springs,0.0,154
LightGBM,City_Newbury Park,0.0,155
LightGBM,City_Newhall,0.0,156
LightGBM,City_Newman,0.0,157
LightGBM,City_Newport Beach,0.0,158
LightGBM,City_Nice,0.0,159
LightGBM,City_Murrieta,0.0,160
LightGBM,City_Nipomo,0.0,161
LightGBM,City_Norco,0.0,162
LightGBM,City_North Edwards,0.0,163
LightGBM,City_North Fork,0.0,164
LightGBM,City_North Highlands,0.0,165
LightGBM,City_North Hills,0.0,166
LightGBM,City_North Hollywood,0.0,167
LightGBM,City_North Palm Springs,0.0,168
LightGBM,City_North Richmond,0.0,169
LightGBM,City_North San Juan,0.0,170
LightGBM,City_North Tustin,0.0,171
LightGBM,City_Northridge,0.0,172
LightGBM,City_Myers Flat,0.0,173
LightGBM,City_Murphys,0.0,174
LightGBM,City_Novato,0.0,175
LightGBM,City_Moorpark,0.0,176
LightGBM,City_Mojave,0.0,177
LightGBM,City_Monrovia,0.0,178
LightGBM,City_Montara,0.0,179
LightGBM,City_Montclair,0.0,180
LightGBM,City_Monte Rio,0.0,181
LightGBM,City_Monte Sereno,0.0,182
LightGBM,City_Montebello,0.0,183
LightGBM,City_Montecito,0.0,184
LightGBM,City_Montecito Heights,0.0,185
LightGBM,City_Monterey,0.0,186
LightGBM,City_Monterey Park,0.0,187
LightGBM,City_Montrose,0.0,188
LightGBM,City_Moraga,0.0,189
LightGBM,City_Mt Baldy,0.0,190
LightGBM,City_Moreno Valley,0.0,191
LightGBM,City_Morgan Hill,0.0,192
LightGBM,City_Morongo Valley,0.0,193
LightGBM,City_Morro Bay,0.0,194
LightGBM,City_Moss Beach,0.0,195
LightGBM,City_Moss Landing,0.0,196
LightGBM,City_Mount Hermon,0.0,197
LightGBM,City_Mount Shasta,0.0,198
LightGBM,City_Mountain Center,0.0,199
LightGBM,City_Mountain House,0.0,200
LightGBM,City_Mountain Mesa,0.0,201
LightGBM,City_Mountain View,0.0,202
LightGBM,City_Norwalk,0.0,203
LightGBM,City_Nuevo,0.0,204
LightGBM,City_Philo,0.0,205
LightGBM,City_Paradise Hills,0.0,206
LightGBM,City_Paicines,0.0,207
LightGBM,City_Palermo,0.0,208
LightGBM,City_Palm Desert,0.0,209
LightGBM,City_Palm Springs,0.0,210
LightGBM,City_Palmdale,0.0,211
LightGBM,City_Palo Alto,0.0,212
LightGBM,City_Palo Cedro,0.0,213
LightGBM,City_Palomar Mountain,0.0,214
LightGBM,City_Palos Verdes Estates,0.0,215
LightGBM,City_Palos Verdes Peninsula,0.0,216
LightGBM,City_Panorama City,0.0,217
LightGBM,City_Paradise,0.0,218
LightGBM,City_Paramount,0.0,219
LightGBM,City_Pacifica,0.0,220
LightGBM,City_Parlier,0.0,221
LightGBM,City_Pasadena,0.0,222
LightGBM,City_Paso Robles,0.0,223
LightGBM,City_Patterson,0.0,224
LightGBM,City_Pauma Valley,0.0,225
LightGBM,City_Pearblossom,0.0,226
LightGBM,City_Pebble Beach,0.0,227
LightGBM,City_Perris,0.0,228
LightGBM,City_Pescadero,0.0,229
LightGBM,City_Petaluma,0.0,230
LightGBM,City_Santa Cruz,0.0,231
LightGBM,City_Phillips Ranch,0.0,232
LightGBM,City_Pacoima,0.0,233
LightGBM,City_Pacific Palisades,0.0,234
LightGBM,City_O'Neals,0.0,235
LightGBM,City_Olivehurst,0.0,236
LightGBM,City_Oak Glen,0.0,237
LightGBM,City_Oak Hills,0.0,238
LightGBM,City_Oak Park,0.0,239
LightGBM,City_Oak View,0.0,240
LightGBM,City_Oakdale,0.0,241
LightGBM,City_Oakhurst,0.0,242
LightGBM,City_Oakland,0.0,243
LightGBM,City_Oakley,0.0,244
LightGBM,City_Oceano,0.0,245
LightGBM,City_Oceanside,0.0,246
LightGBM,City_Ojai,0.0,247
LightGBM,City_Olancha,0.0,248
LightGBM,City_Ontario,0.0,249
LightGBM,City_Pacific Grove,0.0,250
LightGBM,City_Orange,0.0,251
LightGBM,City_Orangevale,0.0,252
LightGBM,City_Orinda,0.0,253
LightGBM,City_Orland,0.0,254
LightGBM,City_Oro Grande,0.0,255
LightGBM,City_Orosi,0.0,256
LightGBM,City_Oroville,0.0,257
LightGBM,City_Ortega Mountain,0.0,258
LightGBM,City_Otay Mesa,0.0,259
LightGBM,City_Other,0.0,260
LightGBM,City_Oxnard,0.0,261
LightGBM,City_Pacheco,0.0,262
LightGBM,City_Santa Clarita,0.0,263
LightGBM,City_Santa Monica,0.0,264
LightGBM,City_Santa Fe Springs,0.0,265
LightGBM,City_Woodland,0.0,266
LightGBM,City_Willits,0.0,267
LightGBM,City_Willows,0.0,268
LightGBM,City_Wilmington,0.0,269
LightGBM,City_Wilton,0.0,270
LightGBM,City_Winchester,0.0,271
LightGBM,City_Windsor Hills,0.0,272
LightGBM,City_Winnetka,0.0,273
LightGBM,City_Winton,0.0,274
LightGBM,City_Wishon,0.0,275
LightGBM,City_Wofford Heights,0.0,276
LightGBM,City_Woodbridge,0.0,277
LightGBM,City_Woodcrest,0.0,278
LightGBM,City_Woodland Hills,0.0,279
LightGBM,City_Wildomar,0.0,280
LightGBM,City_Woodside,0.0,281
LightGBM,City_Wrightwood,0.0,282
LightGBM,City_Yermo,0.0,283
LightGBM,City_Yorba Linda,0.0,284
LightGBM,City_Yosemite,0.0,285
LightGBM,City_Yreka,0.0,286
LightGBM,City_Yuba City,0.0,287
LightGBM,City_Yucaipa,0.0,288
LightGBM,City_Yucca Valley,0.0,289
LightGBM,CountyOrParish_Amador,0.0,290
LightGBM,CountyOrParish_Butte,0.0,291
LightGBM,CountyOrParish_Calaveras,0.0,292
LightGBM,City_Williams,0.0,293
LightGBM,City_Whittier,0.0,294
LightGBM,CountyOrParish_Contra Costa,0.0,295
LightGBM,City_Weldon,0.0,296
LightGBM,City_Vina,0.0,297
LightGBM,City_Visalia,0.0,298
LightGBM,City_Vista,0.0,299
LightGBM,City_Walnut,0.0,300
LightGBM,City_Walnut Creek,0.0,301
LightGBM,City_Walnut Grove,0.0,302
LightGBM,City_Warner Springs,0.0,303
LightGBM,City_Wasco,0.0,304
LightGBM,City_Waterford,0.0,305
LightGBM,City_Watsonville,0.0,306
LightGBM,City_Weaverville,0.0,307
LightGBM,City_Weed,0.0,308
LightGBM,City_West Covina,0.0,309
LightGBM,City_Whitewater,0.0,310
LightGBM,City_West Hills,0.0,311
LightGBM,City_West Hollywood,0.0,312
LightGBM,City_West Los Angeles,0.0,313
LightGBM,City_West Point,0.0,314
LightGBM,City_West Sacramento,0.0,315
LightGBM,City_West Toluca Lake,0.0,316
LightGBM,City_Westchester,0.0,317
LightGBM,City_Westlake Village,0.0,318
LightGBM,City_Westminster,0.0,319
LightGBM,City_Westport,0.0,320
LightGBM,City_Westwood,0.0,321
LightGBM,City_Wheatland,0.0,322
LightGBM,CountyOrParish_Colusa,0.0,323
LightGBM,CountyOrParish_El Dorado,0.0,324
LightGBM,City_Santa Margarita,0.0,325
LightGBM,CountyOrParish_Trinity,0.0,326
LightGBM,CountyOrParish_San Luis Obispo,0.0,327
LightGBM,CountyOrParish_San Mateo,0.0,328
LightGBM,CountyOrParish_Santa Barbara,0.0,329
LightGBM,CountyOrParish_Santa Clara,0.0,330
LightGBM,CountyOrParish_Santa Cruz,0.0,331
LightGBM,CountyOrParish_Shasta,0.0,332
LightGBM,CountyOrParish_Siskiyou,0.0,333
LightGBM,CountyOrParish_Solano,0.0,334
LightGBM,CountyOrParish_Sonoma,0.0,335
LightGBM,CountyOrParish_Stanislaus,0.0,336
LightGBM,CountyOrParish_Sutter,0.0,337
LightGBM,CountyOrParish_Tehama,0.0,338
LightGBM,CountyOrParish_Tulare,0.0,339
LightGBM,CountyOrParish_San Francisco,0.0,340
LightGBM,CountyOrParish_Tuolumne,0.0,341
LightGBM,CountyOrParish_Ventura,0.0,342
LightGBM,CountyOrParish_Yolo,0.0,343
LightGBM,CountyOrParish_Yuba,0.0,344
LightGBM,City_Aguanga,0.0,345
LightGBM,City_Agua Dulce,0.0,346
LightGBM,City_Agoura Hills,0.0,347
LightGBM,City_Adelanto,0.0,348
LightGBM,City_Acton,0.0,349
LightGBM,City_Acampo,0.0,350
LightGBM,IsNewProperty,0.0,351
LightGBM,IsRecentProperty,0.0,352
LightGBM,CountyOrParish_San Joaquin,0.0,353
LightGBM,CountyOrParish_San Benito,0.0,354
LightGBM,CountyOrParish_Foreign Country,0.0,355
LightGBM,CountyOrParish_Mariposa,0.0,356
LightGBM,CountyOrParish_Fresno,0.0,357
LightGBM,CountyOrParish_Glenn,0.0,358
LightGBM,CountyOrParish_Humboldt,0.0,359
LightGBM,CountyOrParish_Imperial,0.0,360
LightGBM,CountyOrParish_Inyo,0.0,361
LightGBM,CountyOrParish_Kern,0.0,362
LightGBM,CountyOrParish_Kings,0.0,363
LightGBM,CountyOrParish_Lake,0.0,364
LightGBM,CountyOrParish_Lassen,0.0,365
LightGBM,CountyOrParish_Los Angeles,0.0,366
LightGBM,CountyOrParish_Madera,0.0,367
LightGBM,CountyOrParish_Marin,0.0,368
LightGBM,CountyOrParish_Mendocino,0.0,369
LightGBM,CountyOrParish_Sacramento,0.0,370
LightGBM,CountyOrParish_Merced,0.0,371
LightGBM,CountyOrParish_Modoc,0.0,372
LightGBM,CountyOrParish_Mono,0.0,373
LightGBM,CountyOrParish_Monterey,0.0,374
LightGBM,CountyOrParish_Napa,0.0,375
LightGBM,CountyOrParish_Nevada,0.0,376
LightGBM,CountyOrParish_Orange,0.0,377
LightGBM,CountyOrParish_Other,0.0,378
LightGBM,CountyOrParish_Other State,0.0,379
LightGBM,CountyOrParish_Placer,0.0,380
LightGBM,CountyOrParish_Plumas,0.0,381
LightGBM,CountyOrParish_Riverside,0.0,382
LightGBM,City_Villa Park,0.0,383
LightGBM,City_View Park,0.0,384
LightGBM,City_Ahwahnee,0.0,385
LightGBM,City_South Gate,0.0,386
LightGBM,City_Sky Valley,0.0,387
LightGBM,City_Soda Springs,0.0,388
LightGBM,City_Solana Beach,0.0,389
LightGBM,City_Soledad,0.0,390
LightGBM,City_Solvang,0.0,391
LightGBM,City_Somis,0.0,392
LightGBM,City_Sonoma,0.0,393
LightGBM,City_Sonora,0.0,394
LightGBM,City_Soquel,0.0,395
LightGBM,City_Soulsbyville,0.0,396
LightGBM,City_South Dos Palos,0.0,397
LightGBM,City_South El Monte,0.0,398
LightGBM,City_South Lake Tahoe,0.0,399
LightGBM,City_Silverado Canyon,0.0,400
LightGBM,City_South Pasadena,0.0,401
LightGBM,City_South San Francisco,0.0,402
LightGBM,City_Spreckels,0.0,403
LightGBM,City_Spring Valley,0.0,404
LightGBM,City_Springville,0.0,405
LightGBM,City_Squaw Valley,0.0,406
LightGBM,City_Stanton,0.0,407
LightGBM,City_Stevenson Ranch,0.0,408
LightGBM,City_Stevinson,0.0,409
LightGBM,City_Stockton,0.0,410
LightGBM,City_Stonyford,0.0,411
LightGBM,City_Strawberry,0.0,412
LightGBM,City_Simi Valley,0.0,413
LightGBM,City_Silverado,0.0,414
